@context,@type,name,image,description,url,sku,category,color,weight,offers,gtin13,brand.@type,brand.name,brand.image,brand.url,aggregateRating.@type,aggregateRating.ratingValue,aggregateRating.reviewCount,potentialAction.@type,potentialAction.name
https://schema.org,Product,Poco LT Child Carrier,https://www.rei.com/media/product/188339,"Don't wait for the weekend to adventure with your little one. Ideal for tight stores, busy sidewalks and shorter hikes, the Osprey Poco LT child carrier helps you share everyday adventures.",https://www.rei.com/product/188339/osprey-poco-lt-child-carrier,188339,Baby Carriers,"['Starry Black', 'Blue Sky']",48 lbs. 8 oz.,"[{'@type': 'Offer', 'image': 'https://www.rei.com/media/product/1883390001', 'url': 'https://www.rei.com/product/188339/osprey-poco-lt-child-carrier', 'priceValidUntil': '2021-04-28', 'sku': '1883390001', 'price': '260.00', 'priceCurrency': 'USD', 'availability': 'https://schema.org/InStock', 'itemCondition': 'https://schema.org/NewCondition', 'seller': {'name': 'REI', '@type': 'Organization'}}, {'@type': 'Offer', 'image': 'https://www.rei.com/media/product/1883390002', 'url': 'https://www.rei.com/product/188339/osprey-poco-lt-child-carrier', 'priceValidUntil': '2021-04-28', 'sku': '1883390002', 'price': '260.00', 'priceCurrency': 'USD', 'availability': 'https://schema.org/OutOfStock', 'itemCondition': 'https://schema.org/NewCondition', 'seller': {'name': 'REI', '@type': 'Organization'}}, {'@type': 'Offer', 'image': 'https://www.rei.com/media/product/1883390003', 'url': 'https://www.rei.com/product/188339/osprey-poco-lt-child-carrier', 'priceValidUntil': '2021-04-28', 'sku': '1883390003', 'price': '260.00', 'priceCurrency': 'USD', 'availability': 'https://schema.org/InStock', 'itemCondition': 'https://schema.org/NewCondition', 'seller': {'name': 'REI', '@type': 'Organization'}}]","['0843820125870', '0843820125931', '0843820125856']",Brand,Osprey,https://satchel.rei.com/media/img/brand-logos/10218.gif,https://www.rei.com/b/osprey,,,,,
https://schema.org,Product,Hydraulics Reservoir - 3 Liters,https://www.rei.com/media/product/101366,The 3-liter Osprey Hydraulics reservoir is ideal for large-volume packs and long-duration activities. ,https://www.rei.com/product/101366/osprey-hydraulics-reservoir-3-liters,101366,Reservoirs,['Blue'],7.8 ounces,"[{'@type': 'Offer', 'image': 'https://www.rei.com/media/product/1013660001', 'url': 'https://www.rei.com/product/101366/osprey-hydraulics-reservoir-3-liters', 'priceValidUntil': '2021-04-28', 'sku': '1013660001', 'price': '42.00', 'priceCurrency': 'USD', 'availability': 'https://schema.org/InStock', 'itemCondition': 'https://schema.org/NewCondition', 'seller': {'name': 'REI', '@type': 'Organization'}}]",['0845136036581'],Brand,Osprey,https://satchel.rei.com/media/img/brand-logos/10218.gif,https://www.rei.com/b/osprey,AggregateRating,4.0,262,,
https://schema.org,Product,Flash 55 Pack - Women's,https://www.rei.com/media/product/148671,The women's REI Co-op Flash 55 pack offers options to keep your load stable and steady no matter how you hike—fast and light or fully loaded. Well-integrated suspension adds carrying comfort.,https://www.rei.com/product/148671/rei-co-op-flash-55-pack-womens,148671,Backpacking Packs,"['Olive Oil', 'Castlerock']",2 lbs. 9 oz.,"[{'@type': 'Offer', 'image': 'https://www.rei.com/media/product/1486710001', 'url': 'https://www.rei.com/product/148671/rei-co-op-flash-55-pack-womens', 'priceValidUntil': '2021-04-28', 'sku': '1486710001', 'price': '199.00', 'priceCurrency': 'USD', 'availability': 'https://schema.org/InStock', 'itemCondition': 'https://schema.org/NewCondition', 'seller': {'name': 'REI', '@type': 'Organization'}}, {'@type': 'Offer', 'image': 'https://www.rei.com/media/product/1486710002', 'url': 'https://www.rei.com/product/148671/rei-co-op-flash-55-pack-womens', 'priceValidUntil': '2021-04-28', 'sku': '1486710002', 'price': '199.00', 'priceCurrency': 'USD', 'availability': 'https://schema.org/InStock', 'itemCondition': 'https://schema.org/NewCondition', 'seller': {'name': 'REI', '@type': 'Organization'}}, {'@type': 'Offer', 'image': 'https://www.rei.com/media/product/1486710003', 'url': 'https://www.rei.com/product/148671/rei-co-op-flash-55-pack-womens', 'priceValidUntil': '2021-04-28', 'sku': '1486710003', 'price': '199.00', 'priceCurrency': 'USD', 'availability': 'https://schema.org/InStock', 'itemCondition': 'https://schema.org/NewCondition', 'seller': {'name': 'REI', '@type': 'Organization'}}, {'@type': 'Offer', 'image': 'https://www.rei.com/media/product/1486710004', 'url': 'https://www.rei.com/product/148671/rei-co-op-flash-55-pack-womens', 'priceValidUntil': '2021-04-28', 'sku': '1486710004', 'price': '199.00', 'priceCurrency': 'USD', 'availability': 'https://schema.org/InStock', 'itemCondition': 'https://schema.org/NewCondition', 'seller': {'name': 'REI', '@type': 'Organization'}}, {'@type': 'Offer', 'image': 'https://www.rei.com/media/product/1486710005', 'url': 'https://www.rei.com/product/148671/rei-co-op-flash-55-pack-womens', 'priceValidUntil': '2021-04-28', 'sku': '1486710005', 'price': '199.00', 'priceCurrency': 'USD', 'availability': 'https://schema.org/InStock', 'itemCondition': 'https://schema.org/NewCondition', 'seller': {'name': 'REI', '@type': 'Organization'}}, {'@type': 'Offer', 'image': 'https://www.rei.com/media/product/1486710006', 'url': 'https://www.rei.com/product/148671/rei-co-op-flash-55-pack-womens', 'priceValidUntil': '2021-04-28', 'sku': '1486710006', 'price': '199.00', 'priceCurrency': 'USD', 'availability': 'https://schema.org/InStock', 'itemCondition': 'https://schema.org/NewCondition', 'seller': {'name': 'REI', '@type': 'Organization'}}]","['0414867100030', '0414867100061', '0414867100016', '0414867100047', '0414867100023', '0414867100054']",Brand,REI Co-op,https://satchel.rei.com/media/img/brand-logos/959.gif,https://www.rei.com/b/rei-co-op,AggregateRating,4.6,46,,
https://schema.org,Product,3D Hydro Reservoir - 2 Liters,https://www.rei.com/media/product/174024,"The unique, soft-molded design of the 2-liter Gregory 3D Hydro reservoir provides comfort and stability on the trail and dries quickly thanks to the integrated hanger.",https://www.rei.com/product/174024/gregory-3d-hydro-reservoir-2-liters,174024,Reservoirs,['Optic Blue'],6.5 ounces,"[{'@type': 'Offer', 'image': 'https://www.rei.com/media/product/1740240001', 'url': 'https://www.rei.com/product/174024/gregory-3d-hydro-reservoir-2-liters', 'priceValidUntil': '2021-04-28', 'sku': '1740240001', 'price': '37.95', 'priceCurrency': 'USD', 'availability': 'https://schema.org/InStock', 'itemCondition': 'https://schema.org/NewCondition', 'seller': {'name': 'REI', '@type': 'Organization'}}]",['0190207046847'],Brand,Gregory,https://satchel.rei.com/media/img/brand-logos/497.gif,https://www.rei.com/b/gregory,AggregateRating,4.6,100,,
https://schema.org,Product,Kid Comfort Active SL Child Carrier - Women's,https://www.rei.com/media/product/147419,"The carrying system on the women's Deuter Kid Comfort Active SL child carrier is specifically adapted to female anatomy, making it a great option for moms looking for a perfect fit.",https://www.rei.com/product/147419/deuter-kid-comfort-active-sl-child-carrier-womens,147419,Baby Carriers,['Denim'],48 pounds,"[{'@type': 'Offer', 'image': 'https://www.rei.com/media/product/1474190001', 'url': 'https://www.rei.com/product/147419/deuter-kid-comfort-active-sl-child-carrier-womens', 'priceValidUntil': '2021-04-28', 'sku': '1474190001', 'price': '250.00', 'priceCurrency': 'USD', 'availability': 'https://schema.org/InStock', 'itemCondition': 'https://schema.org/NewCondition', 'seller': {'name': 'REI', '@type': 'Organization'}, 'availableAtOrFrom': {'name': 'Southcenter/Tukwila', 'branchCode': '78', '@type': 'Place'}, 'availableDeliveryMethod': 'http://schema.org/OnSitePickup', 'deliveryLeadtime': 0}]",['4046051115566'],Brand,Deuter,https://satchel.rei.com/media/img/brand-logos/343.gif,https://www.rei.com/b/deuter,AggregateRating,4.8,18,BuyAction,Kid Comfort Active SL Child Carrier - Women's
https://schema.org,Product,Blaze 60 Pack - Men's,https://www.rei.com/media/product/146630,"Built to go the distance—no matter how rocky, muddy or tough—the men's Granite Gear Blaze 60 pack comfortably hauls the gear you need for multiday adventures off the grid.",https://www.rei.com/product/146630/granite-gear-blaze-60-pack-mens,146630,Backpacking Packs,"['Black/black Gingham', 'Pottery Clay/brown Gingham']",3 lbs.,"[{'@type': 'Offer', 'image': 'https://www.rei.com/media/product/1466300001', 'url': 'https://www.rei.com/product/146630/granite-gear-blaze-60-pack-mens', 'priceValidUntil': '2021-04-28', 'sku': '1466300001', 'price': '269.95', 'priceCurrency': 'USD', 'availability': 'https://schema.org/InStock', 'itemCondition': 'https://schema.org/NewCondition', 'seller': {'name': 'REI', '@type': 'Organization'}}, {'@type': 'Offer', 'image': 'https://www.rei.com/media/product/1466300002', 'url': 'https://www.rei.com/product/146630/granite-gear-blaze-60-pack-mens', 'priceValidUntil': '2021-04-28', 'sku': '1466300002', 'price': '269.95', 'priceCurrency': 'USD', 'availability': 'https://schema.org/InStock', 'itemCondition': 'https://schema.org/NewCondition', 'seller': {'name': 'REI', '@type': 'Organization'}}, {'@type': 'Offer', 'image': 'https://www.rei.com/media/product/1466300003', 'url': 'https://www.rei.com/product/146630/granite-gear-blaze-60-pack-mens', 'priceValidUntil': '2021-04-28', 'sku': '1466300003', 'price': '269.95', 'priceCurrency': 'USD', 'availability': 'https://schema.org/InStock', 'itemCondition': 'https://schema.org/NewCondition', 'seller': {'name': 'REI', '@type': 'Organization'}}, {'@type': 'Offer', 'image': 'https://www.rei.com/media/product/1466300004', 'url': 'https://www.rei.com/product/146630/granite-gear-blaze-60-pack-mens', 'priceValidUntil': '2021-04-28', 'sku': '1466300004', 'price': '269.95', 'priceCurrency': 'USD', 'availability': 'https://schema.org/InStock', 'itemCondition': 'https://schema.org/NewCondition', 'seller': {'name': 'REI', '@type': 'Organization'}}]","['0782922239743', '0782922239750', '0782922239804', '0782922239811']",Brand,Granite Gear,https://satchel.rei.com/media/img/brand-logos/493.gif,https://www.rei.com/b/granite-gear,AggregateRating,3.8,6,,
https://schema.org,Product,Member Exclusive Flash 22 Pack,https://www.rei.com/media/product/185566,"This special undyed edition of the popular REI Co-op Flash 22 pack is dedicated to the fine people who give the co-op its tree-hugging, rock-climbing, trail-building mojo—REI co-op members.",https://www.rei.com/product/185566/rei-co-op-member-exclusive-flash-22-pack,185566,Daypacks,['Undyed'],13 ounces,"[{'@type': 'Offer', 'image': 'https://www.rei.com/media/product/1855660001', 'url': 'https://www.rei.com/product/185566/rei-co-op-member-exclusive-flash-22-pack', 'priceValidUntil': '2021-04-28', 'sku': '1855660001', 'price': '54.95', 'priceCurrency': 'USD', 'availability': 'https://schema.org/InStock', 'itemCondition': 'https://schema.org/NewCondition', 'seller': {'name': 'REI', '@type': 'Organization'}}]",['0418556600016'],Brand,REI Co-op,https://satchel.rei.com/media/img/brand-logos/959.gif,https://www.rei.com/b/rei-co-op,AggregateRating,4.3,6,,
https://schema.org,Product,Exos 58 Pack - Men's,https://www.rei.com/media/product/126709,"Light on the scale but not on comfort, the ultralight Osprey Exos 58 pack offers a ventilated suspension system that evenly distributes weight and offers a supportive fit for logging big miles.",https://www.rei.com/product/126709/osprey-exos-58-pack-mens,126709,Backpacking Packs,"['Blaze Black', 'Tunnel Green']",2 lbs. 10 oz.,"[{'@type': 'Offer', 'image': 'https://www.rei.com/media/product/1267090001', 'url': 'https://www.rei.com/product/126709/osprey-exos-58-pack-mens', 'priceValidUntil': '2021-04-28', 'sku': '1267090001', 'price': '220.00', 'priceCurrency': 'USD', 'availability': 'https://schema.org/InStock', 'itemCondition': 'https://schema.org/NewCondition', 'seller': {'name': 'REI', '@type': 'Organization'}}, {'@type': 'Offer', 'image': 'https://www.rei.com/media/product/1267090002', 'url': 'https://www.rei.com/product/126709/osprey-exos-58-pack-mens', 'priceValidUntil': '2021-04-28', 'sku': '1267090002', 'price': '220.00', 'priceCurrency': 'USD', 'availability': 'https://schema.org/InStock', 'itemCondition': 'https://schema.org/NewCondition', 'seller': {'name': 'REI', '@type': 'Organization'}}, {'@type': 'Offer', 'image': 'https://www.rei.com/media/product/1267090003', 'url': 'https://www.rei.com/product/126709/osprey-exos-58-pack-mens', 'priceValidUntil': '2021-04-28', 'sku': '1267090003', 'price': '220.00', 'priceCurrency': 'USD', 'availability': 'https://schema.org/InStock', 'itemCondition': 'https://schema.org/NewCondition', 'seller': {'name': 'REI', '@type': 'Organization'}}, {'@type': 'Offer', 'image': 'https://www.rei.com/media/product/1267090004', 'url': 'https://www.rei.com/product/126709/osprey-exos-58-pack-mens', 'priceValidUntil': '2021-04-28', 'sku': '1267090004', 'price': '220.00', 'priceCurrency': 'USD', 'availability': 'https://schema.org/InStock', 'itemCondition': 'https://schema.org/NewCondition', 'seller': {'name': 'REI', '@type': 'Organization'}}, {'@type': 'Offer', 'image': 'https://www.rei.com/media/product/1267090005', 'url': 'https://www.rei.com/product/126709/osprey-exos-58-pack-mens', 'priceValidUntil': '2021-04-28', 'sku': '1267090005', 'price': '220.00', 'priceCurrency': 'USD', 'availability': 'https://schema.org/InStock', 'itemCondition': 'https://schema.org/NewCondition', 'seller': {'name': 'REI', '@type': 'Organization'}}, {'@type': 'Offer', 'image': 'https://www.rei.com/media/product/1267090006', 'url': 'https://www.rei.com/product/126709/osprey-exos-58-pack-mens', 'priceValidUntil': '2021-04-28', 'sku': '1267090006', 'price': '220.00', 'priceCurrency': 'USD', 'availability': 'https://schema.org/InStock', 'itemCondition': 'https://schema.org/NewCondition', 'seller': {'name': 'REI', '@type': 'Organization'}}]","['0845136066649', '0845136066625', '0845136066601', '0845136066588', '0845136066564', '0845136066663']",Brand,Osprey,https://satchel.rei.com/media/img/brand-logos/10218.gif,https://www.rei.com/b/osprey,AggregateRating,4.3,84,,
https://schema.org,Product,Skimmer 28 Hydration Pack - Women's,https://www.rei.com/media/product/144762,Stay happy and hydrated on the trail with the women's Osprey Skimmer 28 hydration pack. It comfortably carries a day's worth of water and supplies.,https://www.rei.com/product/144762/osprey-skimmer-28-hydration-pack-womens,144762,Daypacks,"['Plum Red', 'Sapphire Blue']",1 lb. 10.9 oz.,"[{'@type': 'Offer', 'image': 'https://www.rei.com/media/product/1447620001', 'url': 'https://www.rei.com/product/144762/osprey-skimmer-28-hydration-pack-womens', 'priceValidUntil': '2021-04-28', 'sku': '1447620001', 'price': '130.00', 'priceCurrency': 'USD', 'availability': 'https://schema.org/InStock', 'itemCondition': 'https://schema.org/NewCondition', 'seller': {'name': 'REI', '@type': 'Organization'}}, {'@type': 'Offer', 'image': 'https://www.rei.com/media/product/1447620002', 'url': 'https://www.rei.com/product/144762/osprey-skimmer-28-hydration-pack-womens', 'priceValidUntil': '2021-04-28', 'sku': '1447620002', 'price': '130.00', 'priceCurrency': 'USD', 'availability': 'https://schema.org/OutOfStock', 'itemCondition': 'https://schema.org/NewCondition', 'seller': {'name': 'REI', '@type': 'Organization'}}, {'@type': 'Offer', 'image': 'https://www.rei.com/media/product/1447620003', 'url': 'https://www.rei.com/product/144762/osprey-skimmer-28-hydration-pack-womens', 'priceValidUntil': '2021-04-28', 'sku': '1447620003', 'price': '130.00', 'priceCurrency': 'USD', 'availability': 'https://schema.org/InStock', 'itemCondition': 'https://schema.org/NewCondition', 'seller': {'name': 'REI', '@type': 'Organization'}}]","['0845136081123', '0414476200022', '0845136081109']",Brand,Osprey,https://satchel.rei.com/media/img/brand-logos/10218.gif,https://www.rei.com/b/osprey,AggregateRating,4.7,15,,
https://schema.org,Product,Ultra-Sil Compression Dry Sack,https://www.rei.com/media/product/867058,"The lightweight, waterproof Sea to Summit Ultra-Sil® Compression Dry Sack compresses your clothing and gear to 1/3 the volume while keeping it dry.",https://www.rei.com/product/867058/sea-to-summit-ultra-sil-compression-dry-sack,867058,Compression Sacks,['Gray'],2.3 ounces,"[{'@type': 'Offer', 'image': 'https://www.rei.com/media/product/8670580001', 'url': 'https://www.rei.com/product/867058/sea-to-summit-ultra-sil-compression-dry-sack', 'priceValidUntil': '2021-04-28', 'sku': '8670580001', 'price': '36.95', 'priceCurrency': 'USD', 'availability': 'https://schema.org/InStock', 'itemCondition': 'https://schema.org/NewCondition', 'seller': {'name': 'REI', '@type': 'Organization'}}, {'@type': 'Offer', 'image': 'https://www.rei.com/media/product/8670580002', 'url': 'https://www.rei.com/product/867058/sea-to-summit-ultra-sil-compression-dry-sack', 'priceValidUntil': '2021-04-28', 'sku': '8670580002', 'price': '42.95', 'priceCurrency': 'USD', 'availability': 'https://schema.org/InStock', 'itemCondition': 'https://schema.org/NewCondition', 'seller': {'name': 'REI', '@type': 'Organization'}}, {'@type': 'Offer', 'image': 'https://www.rei.com/media/product/8670580003', 'url': 'https://www.rei.com/product/867058/sea-to-summit-ultra-sil-compression-dry-sack', 'priceValidUntil': '2021-04-28', 'sku': '8670580003', 'price': '46.95', 'priceCurrency': 'USD', 'availability': 'https://schema.org/InStock', 'itemCondition': 'https://schema.org/NewCondition', 'seller': {'name': 'REI', '@type': 'Organization'}}, {'@type': 'Offer', 'image': 'https://www.rei.com/media/product/8670580004', 'url': 'https://www.rei.com/product/867058/sea-to-summit-ultra-sil-compression-dry-sack', 'priceValidUntil': '2021-04-28', 'sku': '8670580004', 'price': '52.95', 'priceCurrency': 'USD', 'availability': 'https://schema.org/InStock', 'itemCondition': 'https://schema.org/NewCondition', 'seller': {'name': 'REI', '@type': 'Organization'}}]","['9327868041961', '9327868041992', '9327868041985', '9327868041978']",Brand,Sea to Summit,https://satchel.rei.com/media/img/brand-logos/sea-to-summit.png,https://www.rei.com/b/sea-to-summit,AggregateRating,4.5,81,,
https://schema.org,Product,Mira 32 Hydration Pack - 2.5 Liters - Women's,https://www.rei.com/media/product/144764,"Keep the H2O flowing on steep scrambles and quad-burning switchbacks with the women's Osprey Mira 32 hydration pack. This adjustable, ventilated pack offers dialed-in comfort on the toughest of treks.",https://www.rei.com/product/144764/osprey-mira-32-hydration-pack-25-liters-womens,144764,Daypacks,"['Bahia Blue', 'Celestial Charcoal']",2 lbs. 15.5 oz.,"[{'@type': 'Offer', 'image': 'https://www.rei.com/media/product/1447640001', 'url': 'https://www.rei.com/product/144764/osprey-mira-32-hydration-pack-25-liters-womens', 'priceValidUntil': '2021-04-28', 'sku': '1447640001', 'price': '180.00', 'priceCurrency': 'USD', 'availability': 'https://schema.org/InStock', 'itemCondition': 'https://schema.org/NewCondition', 'seller': {'name': 'REI', '@type': 'Organization'}}, {'@type': 'Offer', 'image': 'https://www.rei.com/media/product/1447640002', 'url': 'https://www.rei.com/product/144764/osprey-mira-32-hydration-pack-25-liters-womens', 'priceValidUntil': '2021-04-28', 'sku': '1447640002', 'price': '180.00', 'priceCurrency': 'USD', 'availability': 'https://schema.org/InStock', 'itemCondition': 'https://schema.org/NewCondition', 'seller': {'name': 'REI', '@type': 'Organization'}}]","['0845136081420', '0845136081444']",Brand,Osprey,https://satchel.rei.com/media/img/brand-logos/10218.gif,https://www.rei.com/b/osprey,AggregateRating,4.6,20,,
https://schema.org,Product,Rim Runner 22 Hydration Pack - Men's - 2.5 Liters,https://www.rei.com/media/product/170802,"A favorite for day hikers, the CamelBak Rim Runner 22 hydration pack serves up a clean, technical look, and offers 22 liters of cargo capacity, including a 2.5-liter Crux Reservoir for easy hydration.",https://www.rei.com/product/170802/camelbak-rim-runner-22-hydration-pack-mens-25-liters,170802,Daypacks,"['Charcoal/graphite', 'Brindle/graphite']",1 lb. 9 oz.,"[{'@type': 'Offer', 'image': 'https://www.rei.com/media/product/1708020001', 'url': 'https://www.rei.com/product/170802/camelbak-rim-runner-22-hydration-pack-mens-25-liters', 'priceValidUntil': '2021-04-28', 'sku': '1708020001', 'price': '100.00', 'priceCurrency': 'USD', 'availability': 'https://schema.org/InStock', 'itemCondition': 'https://schema.org/NewCondition', 'seller': {'name': 'REI', '@type': 'Organization'}}, {'@type': 'Offer', 'image': 'https://www.rei.com/media/product/1708020002', 'url': 'https://www.rei.com/product/170802/camelbak-rim-runner-22-hydration-pack-mens-25-liters', 'priceValidUntil': '2021-04-28', 'sku': '1708020002', 'price': '100.00', 'priceCurrency': 'USD', 'availability': 'https://schema.org/InStock', 'itemCondition': 'https://schema.org/NewCondition', 'seller': {'name': 'REI', '@type': 'Organization'}}]","['0886798022512', '0886798022505']",Brand,CamelBak,https://satchel.rei.com/media/img/brand-logos/209.gif,https://www.rei.com/b/camelbak,AggregateRating,4.8,9,,
https://schema.org,Product,eVent Compression Dry Sack ,https://www.rei.com/media/product/730882,"This valve-free compression dry sack uses a breathable base made of eVent™ waterproof fabric that allows air to be pushed out, but keeps water from entering. ",https://www.rei.com/product/730882/sea-to-summit-event-compression-dry-sack,730882,Compression Sacks,['Gray/gold'],3.7 ounces,"[{'@type': 'Offer', 'image': 'https://www.rei.com/media/product/7308820001', 'url': 'https://www.rei.com/product/730882/sea-to-summit-event-compression-dry-sack', 'priceValidUntil': '2021-04-28', 'sku': '7308820001', 'price': '43.95', 'priceCurrency': 'USD', 'availability': 'https://schema.org/InStock', 'itemCondition': 'https://schema.org/NewCondition', 'seller': {'name': 'REI', '@type': 'Organization'}}, {'@type': 'Offer', 'image': 'https://www.rei.com/media/product/7308820013', 'url': 'https://www.rei.com/product/730882/sea-to-summit-event-compression-dry-sack', 'priceValidUntil': '2021-04-28', 'sku': '7308820013', 'price': '31.95', 'priceCurrency': 'USD', 'availability': 'https://schema.org/OutOfStock', 'itemCondition': 'https://schema.org/NewCondition', 'seller': {'name': 'REI', '@type': 'Organization'}}, {'@type': 'Offer', 'image': 'https://www.rei.com/media/product/7308820021', 'url': 'https://www.rei.com/product/730882/sea-to-summit-event-compression-dry-sack', 'priceValidUntil': '2021-04-28', 'sku': '7308820021', 'price': '36.95', 'priceCurrency': 'USD', 'availability': 'https://schema.org/InStock', 'itemCondition': 'https://schema.org/NewCondition', 'seller': {'name': 'REI', '@type': 'Organization'}}, {'@type': 'Offer', 'image': 'https://www.rei.com/media/product/7308820039', 'url': 'https://www.rei.com/product/730882/sea-to-summit-event-compression-dry-sack', 'priceValidUntil': '2021-04-28', 'sku': '7308820039', 'price': '43.95', 'priceCurrency': 'USD', 'availability': 'https://schema.org/OutOfStock', 'itemCondition': 'https://schema.org/NewCondition', 'seller': {'name': 'REI', '@type': 'Organization'}}, {'@type': 'Offer', 'image': 'https://www.rei.com/media/product/7308820047', 'url': 'https://www.rei.com/product/730882/sea-to-summit-event-compression-dry-sack', 'priceValidUntil': '2021-04-28', 'sku': '7308820047', 'price': '47.95', 'priceCurrency': 'USD', 'availability': 'https://schema.org/InStock', 'itemCondition': 'https://schema.org/NewCondition', 'seller': {'name': 'REI', '@type': 'Organization'}}, {'@type': 'Offer', 'image': 'https://www.rei.com/media/product/7308820054', 'url': 'https://www.rei.com/product/730882/sea-to-summit-event-compression-dry-sack', 'priceValidUntil': '2021-04-28', 'sku': '7308820054', 'price': '52.95', 'priceCurrency': 'USD', 'availability': 'https://schema.org/InStock', 'itemCondition': 'https://schema.org/NewCondition', 'seller': {'name': 'REI', '@type': 'Organization'}}, {'@type': 'Offer', 'image': 'https://www.rei.com/media/product/7308820062', 'url': 'https://www.rei.com/product/730882/sea-to-summit-event-compression-dry-sack', 'priceValidUntil': '2021-04-28', 'sku': '7308820062', 'price': '32.95', 'priceCurrency': 'USD', 'availability': 'https://schema.org/InStock', 'itemCondition': 'https://schema.org/NewCondition', 'seller': {'name': 'REI', '@type': 'Organization'}}]","['9327868009084', '9327868009060', '9327868009091', '9327868009107', '0473088200394', '0473088200134', '9327868009077']",Brand,Sea to Summit,https://satchel.rei.com/media/img/brand-logos/sea-to-summit.png,https://www.rei.com/b/sea-to-summit,AggregateRating,4.8,281,,
https://schema.org,Product,Ultra-Sil Dry Sack ,https://www.rei.com/media/product/777725,Still haven't found a backpacking stuff sack that is ultra-lightweight and waterproof? Look no further than the Sea to Summit Ultra-Sil dry sack.,https://www.rei.com/product/777725/sea-to-summit-ultra-sil-dry-sack,777725,Roll-Top Stuff Sacks,['Asst Colors'],0.8 ounces,"[{'@type': 'Offer', 'image': 'https://www.rei.com/media/product/7777250008', 'url': 'https://www.rei.com/product/777725/sea-to-summit-ultra-sil-dry-sack', 'priceValidUntil': '2021-04-28', 'sku': '7777250008', 'price': '33.95', 'priceCurrency': 'USD', 'availability': 'https://schema.org/InStock', 'itemCondition': 'https://schema.org/NewCondition', 'seller': {'name': 'REI', '@type': 'Organization'}}, {'@type': 'Offer', 'image': 'https://www.rei.com/media/product/7777250015', 'url': 'https://www.rei.com/product/777725/sea-to-summit-ultra-sil-dry-sack', 'priceValidUntil': '2021-04-28', 'sku': '7777250015', 'price': '18.95', 'priceCurrency': 'USD', 'availability': 'https://schema.org/OutOfStock', 'itemCondition': 'https://schema.org/NewCondition', 'seller': {'name': 'REI', '@type': 'Organization'}}, {'@type': 'Offer', 'image': 'https://www.rei.com/media/product/7777250023', 'url': 'https://www.rei.com/product/777725/sea-to-summit-ultra-sil-dry-sack', 'priceValidUntil': '2021-04-28', 'sku': '7777250023', 'price': '18.95', 'priceCurrency': 'USD', 'availability': 'https://schema.org/OutOfStock', 'itemCondition': 'https://schema.org/NewCondition', 'seller': {'name': 'REI', '@type': 'Organization'}}, {'@type': 'Offer', 'image': 'https://www.rei.com/media/product/7777250031', 'url': 'https://www.rei.com/product/777725/sea-to-summit-ultra-sil-dry-sack', 'priceValidUntil': '2021-04-28', 'sku': '7777250031', 'price': '28.95', 'priceCurrency': 'USD', 'availability': 'https://schema.org/InStock', 'itemCondition': 'https://schema.org/NewCondition', 'seller': {'name': 'REI', '@type': 'Organization'}}, {'@type': 'Offer', 'image': 'https://www.rei.com/media/product/7777250049', 'url': 'https://www.rei.com/product/777725/sea-to-summit-ultra-sil-dry-sack', 'priceValidUntil': '2021-04-28', 'sku': '7777250049', 'price': '24.95', 'priceCurrency': 'USD', 'availability': 'https://schema.org/InStock', 'itemCondition': 'https://schema.org/NewCondition', 'seller': {'name': 'REI', '@type': 'Organization'}}, {'@type': 'Offer', 'image': 'https://www.rei.com/media/product/7777250056', 'url': 'https://www.rei.com/product/777725/sea-to-summit-ultra-sil-dry-sack', 'priceValidUntil': '2021-04-28', 'sku': '7777250056', 'price': '22.95', 'priceCurrency': 'USD', 'availability': 'https://schema.org/InStock', 'itemCondition': 'https://schema.org/NewCondition', 'seller': {'name': 'REI', '@type': 'Organization'}}, {'@type': 'Offer', 'image': 'https://www.rei.com/media/product/7777250064', 'url': 'https://www.rei.com/product/777725/sea-to-summit-ultra-sil-dry-sack', 'priceValidUntil': '2021-04-28', 'sku': '7777250064', 'price': '19.95', 'priceCurrency': 'USD', 'availability': 'https://schema.org/InStock', 'itemCondition': 'https://schema.org/NewCondition', 'seller': {'name': 'REI', '@type': 'Organization'}}, {'@type': 'Offer', 'image': 'https://www.rei.com/media/product/7777250072', 'url': 'https://www.rei.com/product/777725/sea-to-summit-ultra-sil-dry-sack', 'priceValidUntil': '2021-04-28', 'sku': '7777250072', 'price': '16.95', 'priceCurrency': 'USD', 'availability': 'https://schema.org/InStock', 'itemCondition': 'https://schema.org/NewCondition', 'seller': {'name': 'REI', '@type': 'Organization'}}]","['9327868000494', '0477772500562', '9327868000531', '0477772500234', '9327868000487', '0477772500159', '9327868000524', '9327868000517']",Brand,Sea to Summit,https://satchel.rei.com/media/img/brand-logos/sea-to-summit.png,https://www.rei.com/b/sea-to-summit,AggregateRating,4.3,153,,
